id;timestamp;eventType;packageName;eventLabel
1261;1767433703699;1;com.whatsapp;APP_OPEN
1262;1767433705452;2;com.whatsapp;APP_CLOSE
1263;1767433705804;1;com.tribab.tricount.android;APP_OPEN
1264;1767433706265;2;com.tribab.tricount.android;APP_CLOSE
1265;1767433706270;1;com.tribab.tricount.android;APP_OPEN
1266;1767433768322;2;com.tribab.tricount.android;APP_CLOSE
1267;1767433768324;1;com.tribab.tricount.android;APP_OPEN
1268;1767433769139;1;com.google.android.apps.nexuslauncher;APP_OPEN
1269;1767433769667;2;com.tribab.tricount.android;APP_CLOSE
1270;1767433770405;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1271;1767433770411;1;com.tribab.tricount.android;APP_OPEN
1272;1767433797110;1;com.google.android.apps.nexuslauncher;APP_OPEN
1273;1767433797627;2;com.tribab.tricount.android;APP_CLOSE
1274;1767433803993;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1275;1767433803996;1;com.tribab.tricount.android;APP_OPEN
1276;1767433840249;2;com.tribab.tricount.android;APP_CLOSE
1277;1767433840250;1;com.tribab.tricount.android;APP_OPEN
1278;1767433843451;2;com.tribab.tricount.android;APP_CLOSE
1279;1767433843455;1;com.tribab.tricount.android;APP_OPEN
1280;1767433846578;1;com.google.android.apps.nexuslauncher;APP_OPEN
1281;1767433847142;2;com.tribab.tricount.android;APP_CLOSE
1282;1767433847146;1;com.whatsapp;APP_OPEN
1283;1767433847190;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1284;1767433866227;2;com.whatsapp;APP_CLOSE
1285;1767433866228;1;com.whatsapp;APP_OPEN
1286;1767433867380;2;com.whatsapp;APP_CLOSE
1287;1767433867383;1;com.whatsapp;APP_OPEN
1288;1767433896272;2;com.whatsapp;APP_CLOSE
1289;1767433896273;1;com.whatsapp;APP_OPEN
1290;1767433897854;2;com.whatsapp;APP_CLOSE
1291;1767433897857;1;com.whatsapp;APP_OPEN
1292;1767433900831;1;com.google.android.apps.nexuslauncher;APP_OPEN
1293;1767433901173;2;com.whatsapp;APP_CLOSE
1294;1767433906551;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1295;1767433906958;1;de.traderepublic.app;APP_OPEN
1296;1767433907012;2;de.traderepublic.app;APP_CLOSE
1297;1767433907014;1;de.traderepublic.app;APP_OPEN
1298;1767433922213;1;com.google.android.apps.nexuslauncher;APP_OPEN
1299;1767433922744;2;de.traderepublic.app;APP_CLOSE
1300;1767433933122;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1301;1767433934072;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1302;1767433934099;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1303;1767433934100;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1304;1767433934163;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1305;1767433934170;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1306;1767433938595;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1307;1767433938596;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1308;1767433939209;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1309;1767433939212;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1310;1767433965320;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1311;1767433965323;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1312;1767433976848;1;com.google.android.apps.nexuslauncher;APP_OPEN
1313;1767433981098;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1314;1767434033238;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1315;1767434033241;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1316;1767434033356;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1317;1767434033371;1;com.starfinanz.mobile.android.pushtan;APP_OPEN
1318;1767434043107;2;com.starfinanz.mobile.android.pushtan;APP_CLOSE
1319;1767434043109;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1320;1767434044479;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1321;1767434044481;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1322;1767434057462;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1323;1767434057463;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1324;1767434060062;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1325;1767434060063;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1326;1767434060106;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1327;1767434060107;1;com.google.android.apps.nexuslauncher;APP_OPEN
1328;1767434063622;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1329;1767434063632;1;com.bumble.app;APP_OPEN
1330;1767434063947;2;com.bumble.app;APP_CLOSE
1331;1767434063949;1;com.bumble.app;APP_OPEN
1332;1767434068095;1;com.google.android.apps.nexuslauncher;APP_OPEN
1333;1767434068174;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1334;1767434070505;1;com.google.android.apps.nexuslauncher;APP_OPEN
1335;1767434071309;2;com.bumble.app;APP_CLOSE
1336;1767434073150;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1337;1767434073152;1;com.whatsapp;APP_OPEN
1338;1767434082361;2;com.whatsapp;APP_CLOSE
1339;1767434082361;1;com.whatsapp;APP_OPEN
1340;1767434087003;2;com.whatsapp;APP_CLOSE
1341;1767434087006;1;com.whatsapp;APP_OPEN
1342;1767434095353;2;com.whatsapp;APP_CLOSE
1343;1767434095354;1;com.whatsapp;APP_OPEN
1344;1767434098086;2;com.whatsapp;APP_CLOSE
1345;1767434098089;1;com.whatsapp;APP_OPEN
1346;1767434130787;2;com.whatsapp;APP_CLOSE
1347;1767434130787;1;com.whatsapp;APP_OPEN
1348;1767434136710;2;com.whatsapp;APP_CLOSE
1349;1767434136715;1;com.whatsapp;APP_OPEN
1350;1767434140426;2;com.whatsapp;APP_CLOSE
1351;1767434140427;1;com.whatsapp;APP_OPEN
1352;1767434144307;1;com.google.android.apps.nexuslauncher;APP_OPEN
1353;1767434144533;2;com.whatsapp;APP_CLOSE
1354;1767434153695;16;android;SCREEN_OFF
1355;1767434154234;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1356;1767434154399;17;android;LOCK
1357;1767434283763;15;android;SCREEN_ON
1358;1767434286004;1;com.google.android.apps.nexuslauncher;APP_OPEN
1359;1767434286428;18;android;UNLOCK
1360;1767434287870;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1361;1767434287875;1;com.whatsapp;APP_OPEN
1362;1767434288738;2;com.whatsapp;APP_CLOSE
1363;1767434288739;1;com.whatsapp;APP_OPEN
1364;1767434291062;1;com.google.android.apps.nexuslauncher;APP_OPEN
1365;1767434291677;2;com.whatsapp;APP_CLOSE
1366;1767434291703;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1367;1767434291744;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1368;1767434291744;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1369;1767434291746;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1370;1767434291817;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1371;1767434291823;1;com.starfinanz.smob.android.sfinanzstatus;APP_OPEN
1372;1767434291986;1;com.google.android.apps.nexuslauncher;APP_OPEN
1373;1767434293336;2;com.starfinanz.smob.android.sfinanzstatus;APP_CLOSE
1374;1767434293402;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1375;1767434293403;1;com.starfinanz.mobile.android.pushtan;APP_OPEN
1376;1767434293480;2;com.starfinanz.mobile.android.pushtan;APP_CLOSE
1377;1767434293485;1;com.starfinanz.mobile.android.pushtan;APP_OPEN
1378;1767434293950;1;com.google.android.apps.nexuslauncher;APP_OPEN
1379;1767434295861;2;com.starfinanz.mobile.android.pushtan;APP_CLOSE
1380;1767434296088;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1381;1767434296088;1;com.whatsapp;APP_OPEN
1382;1767434300539;2;com.whatsapp;APP_CLOSE
1383;1767434300542;1;com.whatsapp;APP_OPEN
1384;1767434300940;2;com.whatsapp;APP_CLOSE
1385;1767434300942;1;com.whatsapp;APP_OPEN
1386;1767434301480;2;com.whatsapp;APP_CLOSE
1387;1767434301483;1;com.whatsapp;APP_OPEN
1388;1767434320540;2;com.whatsapp;APP_CLOSE
1389;1767434320541;1;com.whatsapp;APP_OPEN
1390;1767434321520;1;com.google.android.apps.nexuslauncher;APP_OPEN
1391;1767434322079;2;com.whatsapp;APP_CLOSE
1392;1767434324781;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1393;1767434324803;1;com.google.android.youtube;APP_OPEN
1394;1767434347721;2;com.google.android.youtube;APP_CLOSE
1395;1767434347747;1;com.whatsapp;APP_OPEN
1396;1767434350615;1;com.google.android.apps.nexuslauncher;APP_OPEN
1397;1767434351068;2;com.whatsapp;APP_CLOSE
1398;1767434351069;1;com.google.android.youtube;APP_OPEN
1399;1767434351113;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1400;1767434354691;2;com.google.android.youtube;APP_CLOSE
1401;1767434354707;1;com.whatsapp;APP_OPEN
1402;1767434355743;1;com.google.android.apps.nexuslauncher;APP_OPEN
1403;1767434356225;2;com.whatsapp;APP_CLOSE
1404;1767434356228;1;com.google.android.youtube;APP_OPEN
1405;1767434356269;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1406;1767434361338;1;com.google.android.apps.nexuslauncher;APP_OPEN
1407;1767434361650;2;com.google.android.youtube;APP_CLOSE
1408;1767434361650;1;com.whatsapp;APP_OPEN
1409;1767434361687;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1410;1767434382152;1;com.google.android.apps.nexuslauncher;APP_OPEN
1411;1767434382808;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1412;1767434382922;2;com.whatsapp;APP_CLOSE
1413;1767434382924;1;com.google.android.apps.nexuslauncher;APP_OPEN
1414;1767434385302;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1415;1767434385305;1;com.google.android.youtube;APP_OPEN
1416;1767434538077;1;com.google.android.apps.nexuslauncher;APP_OPEN
1417;1767434538191;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1418;1767434538836;1;com.google.android.apps.nexuslauncher;APP_OPEN
1419;1767434539221;2;com.google.android.youtube;APP_CLOSE
1420;1767434546735;16;android;SCREEN_OFF
1421;1767434547269;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1422;1767434547431;17;android;LOCK
1423;1767436580821;15;android;SCREEN_ON
1424;1767436585538;1;com.google.android.apps.nexuslauncher;APP_OPEN
1425;1767436585984;18;android;UNLOCK
1426;1767436590108;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1427;1767436590125;1;com.whatsapp;APP_OPEN
1428;1767436598444;2;com.whatsapp;APP_CLOSE
1429;1767436598445;1;com.whatsapp;APP_OPEN
1430;1767436643854;1;com.google.android.apps.nexuslauncher;APP_OPEN
1431;1767436644128;2;com.whatsapp;APP_CLOSE
1432;1767436723029;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1433;1767436723165;1;news.marketfeed.marketfeed;APP_OPEN
1434;1767436785650;1;com.google.android.apps.nexuslauncher;APP_OPEN
1435;1767436785816;2;news.marketfeed.marketfeed;APP_CLOSE
1436;1767436787427;16;android;SCREEN_OFF
1437;1767436787951;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1438;1767436788171;17;android;LOCK
1439;1767437731489;15;android;SCREEN_ON
1440;1767437734433;1;com.google.android.apps.nexuslauncher;APP_OPEN
1441;1767437734890;18;android;UNLOCK
1442;1767437735488;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1443;1767437735492;1;com.whatsapp;APP_OPEN
1444;1767437742086;2;com.whatsapp;APP_CLOSE
1445;1767437742087;1;com.whatsapp;APP_OPEN
1446;1767437746193;2;com.whatsapp;APP_CLOSE
1447;1767437746194;1;com.whatsapp;APP_OPEN
1448;1767437751762;2;com.whatsapp;APP_CLOSE
1449;1767437751763;1;com.whatsapp;APP_OPEN
1450;1767437786514;1;com.google.android.apps.nexuslauncher;APP_OPEN
1451;1767437786660;2;com.whatsapp;APP_CLOSE
1452;1767437791373;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1453;1767437791374;1;com.whatsapp;APP_OPEN
1454;1767437792103;2;com.whatsapp;APP_CLOSE
1455;1767437792107;1;com.whatsapp;APP_OPEN
1456;1767437889398;2;com.whatsapp;APP_CLOSE
1457;1767437889399;1;com.whatsapp;APP_OPEN
1458;1767437900203;2;com.whatsapp;APP_CLOSE
1459;1767437900206;1;com.whatsapp;APP_OPEN
1460;1767438018563;2;com.whatsapp;APP_CLOSE
1461;1767438018565;1;com.whatsapp;APP_OPEN
1462;1767438032639;2;com.whatsapp;APP_CLOSE
1463;1767438032642;1;com.whatsapp;APP_OPEN
1464;1767438129301;2;com.whatsapp;APP_CLOSE
1465;1767438129303;1;com.whatsapp;APP_OPEN
1466;1767438129988;1;com.google.android.apps.nexuslauncher;APP_OPEN
1467;1767438130573;2;com.whatsapp;APP_CLOSE
1468;1767438136043;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1469;1767438136053;1;com.instagram.android;APP_OPEN
1470;1767438136167;2;com.instagram.android;APP_CLOSE
1471;1767438136168;1;com.instagram.android;APP_OPEN
1472;1767438136313;2;com.instagram.android;APP_CLOSE
1473;1767438136314;1;com.instagram.android;APP_OPEN
1474;1767438136447;2;com.instagram.android;APP_CLOSE
1475;1767438136460;1;com.instagram.android;APP_OPEN
1476;1767438137768;2;com.instagram.android;APP_CLOSE
1477;1767438137770;1;com.instagram.android;APP_OPEN
1478;1767438167323;2;com.instagram.android;APP_CLOSE
1479;1767438167326;1;com.instagram.android;APP_OPEN
1480;1767438171477;2;com.instagram.android;APP_CLOSE
1481;1767438171484;1;com.instagram.android;APP_OPEN
1482;1767438225006;2;com.instagram.android;APP_CLOSE
1483;1767438225011;1;com.instagram.android;APP_OPEN
1484;1767438226100;2;com.instagram.android;APP_CLOSE
1485;1767438226101;1;com.instagram.android;APP_OPEN
1486;1767438303130;2;com.instagram.android;APP_CLOSE
1487;1767438303132;1;com.instagram.android;APP_OPEN
1488;1767438309247;2;com.instagram.android;APP_CLOSE
1489;1767438309248;1;com.instagram.android;APP_OPEN
1490;1767438309916;1;com.google.android.apps.nexuslauncher;APP_OPEN
1491;1767438310477;2;com.instagram.android;APP_CLOSE
1492;1767438310636;16;android;SCREEN_OFF
1493;1767438311135;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1494;1767438311296;17;android;LOCK
1495;1767438313381;15;android;SCREEN_ON
1496;1767438317051;1;com.google.android.apps.nexuslauncher;APP_OPEN
1497;1767438317476;18;android;UNLOCK
1498;1767438318926;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1499;1767438318927;1;com.instagram.android;APP_OPEN
1500;1767438319500;2;com.instagram.android;APP_CLOSE
1501;1767438319502;1;com.instagram.android;APP_OPEN
1502;1767438391805;2;com.instagram.android;APP_CLOSE
1503;1767438391807;1;com.instagram.android;APP_OPEN
1504;1767438392629;2;com.instagram.android;APP_CLOSE
1505;1767438392632;1;com.instagram.android;APP_OPEN
1506;1767438409216;2;com.instagram.android;APP_CLOSE
1507;1767438409218;1;com.instagram.android;APP_OPEN
1508;1767438411707;1;com.google.android.apps.nexuslauncher;APP_OPEN
1509;1767438412253;2;com.instagram.android;APP_CLOSE
1510;1767438414261;16;android;SCREEN_OFF
1511;1767438414781;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1512;1767438414944;17;android;LOCK
1513;1767438775326;15;android;SCREEN_ON
1514;1767438776225;1;com.google.android.apps.nexuslauncher;APP_OPEN
1515;1767438776679;18;android;UNLOCK
1516;1767438778976;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1517;1767438778982;1;org.telegram.messenger;APP_OPEN
1518;1767438779490;2;org.telegram.messenger;APP_CLOSE
1519;1767438779492;1;com.google.android.permissioncontroller;APP_OPEN
1520;1767438779785;2;com.google.android.permissioncontroller;APP_CLOSE
1521;1767438779785;1;org.telegram.messenger;APP_OPEN
1522;1767438863847;1;com.google.android.apps.nexuslauncher;APP_OPEN
1523;1767438864420;2;org.telegram.messenger;APP_CLOSE
1524;1767438865189;16;android;SCREEN_OFF
1525;1767438865700;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1526;1767438865857;17;android;LOCK
1527;1767438986116;15;android;SCREEN_ON
1528;1767439000226;16;android;SCREEN_OFF
1529;1767440698424;15;android;SCREEN_ON
1530;1767440699465;1;com.google.android.apps.nexuslauncher;APP_OPEN
1531;1767440699890;18;android;UNLOCK
1532;1767440705917;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1533;1767440705922;1;com.google.android.permissioncontroller;APP_OPEN
1534;1767440708021;1;com.google.android.apps.nexuslauncher;APP_OPEN
1535;1767440708374;2;com.google.android.permissioncontroller;APP_CLOSE
1536;1767440712434;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1537;1767440712438;1;com.google.android.gm;APP_OPEN
1538;1767440718801;1;com.google.android.apps.nexuslauncher;APP_OPEN
1539;1767440719029;2;com.google.android.gm;APP_CLOSE
1540;1767440721875;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1541;1767440721878;1;com.snapchat.android;APP_OPEN
1542;1767440725386;1;com.google.android.apps.nexuslauncher;APP_OPEN
1543;1767440726342;2;com.snapchat.android;APP_CLOSE
1544;1767440729356;16;android;SCREEN_OFF
1545;1767440729863;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1546;1767440730017;17;android;LOCK
1547;1767440817509;15;android;SCREEN_ON
1548;1767440819020;1;com.google.android.apps.nexuslauncher;APP_OPEN
1549;1767440819448;18;android;UNLOCK
1550;1767440830083;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1551;1767440830089;1;com.android.chrome;APP_OPEN
1552;1767441783902;1;com.google.android.apps.nexuslauncher;APP_OPEN
1553;1767441784956;2;com.android.chrome;APP_CLOSE
1554;1767441785275;16;android;SCREEN_OFF
1555;1767441785837;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1556;1767441786009;17;android;LOCK
1557;1767442372398;15;android;SCREEN_ON
1558;1767442374068;1;com.google.android.apps.nexuslauncher;APP_OPEN
1559;1767442374495;18;android;UNLOCK
1560;1767442378991;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1561;1767442379272;1;com.snapchat.android;APP_OPEN
1562;1767442394093;1;com.google.android.apps.nexuslauncher;APP_OPEN
1563;1767442395042;2;com.snapchat.android;APP_CLOSE
1564;1767442398842;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1565;1767442398845;1;com.whatsapp;APP_OPEN
1566;1767442401318;1;com.google.android.apps.nexuslauncher;APP_OPEN
1567;1767442401866;2;com.whatsapp;APP_CLOSE
1568;1767442402310;16;android;SCREEN_OFF
1569;1767442402838;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1570;1767442403020;17;android;LOCK
1571;1767443085087;15;android;SCREEN_ON
1572;1767443086590;1;com.google.android.googlequicksearchbox;APP_OPEN
1573;1767443091019;2;com.google.android.googlequicksearchbox;APP_CLOSE
1574;1767443091031;1;com.google.android.deskclock;APP_OPEN
1575;1767443091092;2;com.google.android.deskclock;APP_CLOSE
1576;1767443091094;1;com.google.android.googlequicksearchbox;APP_OPEN
1577;1767443094958;2;com.google.android.googlequicksearchbox;APP_CLOSE
1578;1767443094959;1;com.google.android.apps.nexuslauncher;APP_OPEN
1579;1767443094975;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1580;1767443096008;1;com.google.android.apps.nexuslauncher;APP_OPEN
1581;1767443096440;18;android;UNLOCK
1582;1767443099595;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1583;1767443099599;1;com.google.android.gm;APP_OPEN
1584;1767443120058;1;com.google.android.apps.nexuslauncher;APP_OPEN
1585;1767443120971;16;android;SCREEN_OFF
1586;1767443121005;2;com.google.android.gm;APP_CLOSE
1587;1767443121461;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1588;1767443121614;17;android;LOCK
1589;1767443220840;15;android;SCREEN_ON
1590;1767443221183;1;com.google.android.deskclock;APP_OPEN
1591;1767443227667;2;com.google.android.deskclock;APP_CLOSE
1592;1767443227668;1;com.google.android.apps.nexuslauncher;APP_OPEN
1593;1767443227683;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1594;1767443236185;16;android;SCREEN_OFF
1595;1767443464224;15;android;SCREEN_ON
1596;1767443476480;16;android;SCREEN_OFF
1597;1767444302420;15;android;SCREEN_ON
1598;1767444312422;16;android;SCREEN_OFF
1599;1767444480175;15;android;SCREEN_ON
1600;1767444482302;1;com.google.android.apps.nexuslauncher;APP_OPEN
1601;1767444482749;18;android;UNLOCK
1602;1767444489148;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1603;1767444489151;1;com.whatsapp;APP_OPEN
1604;1767444492018;1;com.google.android.apps.nexuslauncher;APP_OPEN
1605;1767444492089;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1606;1767444498020;1;com.google.android.apps.nexuslauncher;APP_OPEN
1607;1767444498430;2;com.whatsapp;APP_CLOSE
1608;1767444498431;1;com.google.android.gm;APP_OPEN
1609;1767444498473;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1610;1767444499488;1;com.google.android.apps.nexuslauncher;APP_OPEN
1611;1767444500457;2;com.google.android.gm;APP_CLOSE
1612;1767444500772;16;android;SCREEN_OFF
1613;1767444501301;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1614;1767444501462;17;android;LOCK
1615;1767444529134;15;android;SCREEN_ON
1616;1767444531012;1;com.google.android.apps.nexuslauncher;APP_OPEN
1617;1767444531441;18;android;UNLOCK
1618;1767444533891;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1619;1767444533895;1;com.whatsapp;APP_OPEN
1620;1767444535433;2;com.whatsapp;APP_CLOSE
1621;1767444535437;1;com.whatsapp;APP_OPEN
1622;1767444547318;1;com.google.android.apps.nexuslauncher;APP_OPEN
1623;1767444547834;2;com.whatsapp;APP_CLOSE
1624;1767444547835;1;com.google.android.gm;APP_OPEN
1625;1767444547879;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1626;1767444549173;1;com.google.android.apps.nexuslauncher;APP_OPEN
1627;1767444550142;2;com.google.android.gm;APP_CLOSE
1628;1767444669137;16;android;SCREEN_OFF
1629;1767444669708;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1630;1767444674795;17;android;LOCK
1631;1767444705686;15;android;SCREEN_ON
1632;1767444711737;1;com.google.android.apps.nexuslauncher;APP_OPEN
1633;1767444712158;18;android;UNLOCK
1634;1767444717908;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1635;1767444717909;1;com.google.android.apps.nexuslauncher;APP_OPEN
1636;1767444717929;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1637;1767444717931;1;com.android.settings;APP_OPEN
1638;1767444717965;2;com.android.settings;APP_CLOSE
1639;1767444717968;1;com.android.settings;APP_OPEN
1640;1767444718806;2;com.android.settings;APP_CLOSE
1641;1767444718809;1;com.android.settings;APP_OPEN
1642;1767444719592;2;com.android.settings;APP_CLOSE
1643;1767444719593;1;com.android.settings;APP_OPEN
1644;1767444722520;2;com.android.settings;APP_CLOSE
1645;1767444722523;1;com.android.settings;APP_OPEN
1646;1767444733456;2;com.android.settings;APP_CLOSE
1647;1767444733460;1;com.android.settings;APP_OPEN
1648;1767444740717;2;com.android.settings;APP_CLOSE
1649;1767444740717;1;com.android.settings;APP_OPEN
1650;1767444747294;1;com.google.android.apps.nexuslauncher;APP_OPEN
1651;1767444747838;2;com.android.settings;APP_CLOSE
1652;1767444752932;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1653;1767444753347;1;com.focux.pulse;APP_OPEN
1654;1767444753347;1;com.focux.pulse;APP_OPEN
1655;1767444757757;1;com.google.android.apps.nexuslauncher;APP_OPEN
1656;1767444757830;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1657;1767444760333;1;com.google.android.apps.nexuslauncher;APP_OPEN
1658;1767444760399;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1659;1767444762805;1;com.google.android.apps.nexuslauncher;APP_OPEN
1660;1767444763347;2;com.focux.pulse;APP_CLOSE
1661;1767444764388;16;android;SCREEN_OFF
1662;1767444764892;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1663;1767444765048;17;android;LOCK
1664;1767444776279;15;android;SCREEN_ON
1665;1767444777659;1;com.google.android.apps.nexuslauncher;APP_OPEN
1666;1767444778100;18;android;UNLOCK
1667;1767444855663;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1668;1767444856055;1;com.focux.pulse;APP_OPEN
1669;1767444915973;1;com.google.android.apps.nexuslauncher;APP_OPEN
1670;1767444916057;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1671;1767444959548;1;com.google.android.apps.nexuslauncher;APP_OPEN
1672;1767444959613;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1673;1767445028085;1;com.google.android.apps.nexuslauncher;APP_OPEN
1674;1767445028718;2;com.focux.pulse;APP_CLOSE
1675;1767445041047;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1676;1767445041056;1;com.instagram.android;APP_OPEN
1677;1767445050020;1;com.google.android.apps.nexuslauncher;APP_OPEN
1678;1767445050609;2;com.instagram.android;APP_CLOSE
1679;1767445053769;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1680;1767445053772;1;com.focux.pulse;APP_OPEN
1681;1767445055329;1;com.google.android.apps.nexuslauncher;APP_OPEN
1682;1767445055853;2;com.focux.pulse;APP_CLOSE
1683;1767445057206;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1684;1767445057208;1;de.hafas.android.db;APP_OPEN
1685;1767445073853;1;com.google.android.apps.nexuslauncher;APP_OPEN
1686;1767445077372;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1687;1767445084323;1;com.google.android.apps.nexuslauncher;APP_OPEN
1688;1767445087894;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1689;1767445088433;1;com.google.android.apps.nexuslauncher;APP_OPEN
1690;1767445088767;2;de.hafas.android.db;APP_CLOSE
1691;1767445088770;1;com.focux.pulse;APP_OPEN
1692;1767445088817;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1693;1767445098859;1;com.google.android.apps.nexuslauncher;APP_OPEN
1694;1767445098922;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1695;1767445100244;1;com.google.android.apps.nexuslauncher;APP_OPEN
1696;1767445100314;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1697;1767445101966;1;com.google.android.apps.nexuslauncher;APP_OPEN
1698;1767445102516;2;com.focux.pulse;APP_CLOSE
1699;1767445104863;16;android;SCREEN_OFF
1700;1767445105348;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1701;1767445105523;17;android;LOCK
1702;1767445201946;15;android;SCREEN_ON
1703;1767445211942;16;android;SCREEN_OFF
1704;1767445231868;15;android;SCREEN_ON
1705;1767445232897;1;com.google.android.apps.nexuslauncher;APP_OPEN
1706;1767445233327;18;android;UNLOCK
1707;1767445236364;2;com.google.android.apps.nexuslauncher;APP_CLOSE
1708;1767445236366;1;com.focux.pulse;APP_OPEN
1709;1767445315147;2;com.focux.pulse;APP_CLOSE
1710;1767445315150;1;com.whatsapp;APP_OPEN
1711;1767445316078;2;com.whatsapp;APP_CLOSE
1712;1767445316082;1;com.whatsapp;APP_OPEN
1713;1767445320763;2;com.whatsapp;APP_CLOSE
